4	15.833676	10.446296
6	-7.337056	11.078294
1	1.920179	-3.996531
3	-11.464926	9.590811
3	-19.377551	15.274234
1	-0.488869	2.315996
0	-2.732048	1.160228
0	2.384860	-0.630529
4	18.258223	15.182815
4	17.688254	9.290037
3	-20.015724	14.024990
2	-7.553113	-11.757952
5	19.184957	-20.789252
5	16.326980	-18.791678
1	-8.233479	6.837937
4	22.749538	11.083101
1	0.134700	3.118410
2	-9.753755	-6.715870
0	-4.181047	1.952118
2	-7.255049	-5.015861
3	-12.016073	12.307031
2	-5.980299	-11.034270
5	17.936475	-14.119513
1	2.928755	-1.554426
0	3.986376	2.464657
3	-17.035640	12.378441
0	-2.184786	5.261634
4	17.918579	9.432310
1	2.106433	3.462412
6	-5.618257	6.674420
2	-4.978816	-3.855667
6	-4.220696	13.305310
5	19.171540	-20.325465
1	-2.269299	0.840991
3	-10.618129	14.036388
5	18.690419	-23.873291
2	-4.644501	-6.384991
6	-4.726178	12.265994
3	-13.374939	9.602171
0	-2.647851	0.532825
0	-4.018027	-1.190651
3	-13.128476	6.786701
0	-5.813321	7.200762
2	-8.692345	-10.163584
3	-12.877175	10.821515
3	-17.965721	13.594185
4	18.788053	13.699313
3	-15.378478	12.471199
0	-5.936010	2.660208
3	-16.378562	12.947811
0	-1.156994	5.158767
6	-7.895086	11.808523
6	-4.516667	16.973072
2	-11.363893	-2.671055
0	1.490780	7.144022
1	2.569629	2.008311
5	14.159683	-15.695677
1	0.274834	1.168937
0	-3.095886	8.463410
4	17.907646	5.438042
6	-6.297203	14.157811
0	-4.468375	0.737327
3	-19.152879	7.547802
6	-4.492202	4.894597
3	-14.617063	12.925128
1	0.807250	-0.050606
0	-1.136079	-0.259422
6	-4.763102	5.965942
2	-5.267263	-9.987938
4	16.130511	10.769570
5	18.526018	-26.261946
2	-12.117060	-14.473877
1	2.657691	4.724338
2	-9.671757	-4.420736
6	-4.996347	10.003826
4	17.573734	11.106626
3	-15.998309	10.523110
4	16.669402	15.519806
3	-11.294842	8.944676
4	23.199549	13.118090
4	14.716529	8.942738
1	-1.043830	-1.134157
3	-10.182175	8.418556
0	-0.434309	7.788970
5	22.021031	-21.691774
3	-20.126744	5.778552
0	-5.548995	-1.701988
1	-3.542275	0.729315
0	0.297085	0.919183
4	12.200543	12.221392
3	-19.638414	15.488887
2	-5.929633	-6.038880
4	17.287844	11.787735
1	-5.193278	2.119120
1	0.710058	4.977958
1	-5.512304	3.174101
2	-10.640823	-6.944328
4	22.218961	20.155972
5	21.253970	-18.061028
4	15.580893	12.642258
6	-7.333617	8.842461
6	-6.050311	14.085264
6	-5.695564	4.282265
2	-0.546732	-4.860799
1	3.088718	3.924195
5	17.754164	-19.791193
4	18.264739	7.327786
3	-11.539387	9.917906
0	-2.641373	2.512396
4	14.178261	17.574313
0	-4.765810	4.482555
1	-5.398356	1.241903
6	-13.675419	11.272070
5	15.546532	-18.809010
6	-7.415687	14.780790
0	-2.873334	5.321994
5	19.108968	-18.728440
3	-19.478813	11.880166
2	-5.182343	-6.204724
4	16.739005	11.083498
3	-13.287960	12.747043
4	18.570639	18.519696
5	22.643415	-22.301027
0	-6.386685	-2.817150
1	-2.788902	-3.999362
0	-3.559207	1.278278
1	-3.689622	0.176397
3	-12.054935	10.385151
4	13.715599	6.894512
3	-12.371570	4.713946
4	14.590349	9.686762
4	16.637705	9.810091
6	-7.627610	8.389705
1	-1.603128	2.618024
2	1.371163	-15.196224
4	15.479314	8.687052
4	12.775282	11.007673
2	-4.733719	-7.805551
5	26.015148	-18.340444
5	13.435220	-19.324382
0	-4.060969	9.015904
2	-9.269443	-6.895785
4	17.105324	2.734747
0	-7.329845	1.661779
4	15.139213	10.435089
0	-6.702889	-1.550814
6	-7.083074	9.875004
4	17.517514	11.613340
0	-4.096072	2.092709
5	16.774305	-20.682043
5	15.278699	-20.721883
1	-2.824991	8.373951
4	19.335718	12.475052
4	14.902478	13.535897
6	-3.195118	8.303827
4	13.035640	11.994340
6	-7.873753	7.967377
1	-5.166398	4.586256
6	-11.296778	13.744050
5	21.613150	-20.947474
4	17.829060	5.140138
1	-2.146451	0.861903
1	-4.046228	2.723635
2	-1.747070	-10.542392
5	20.885944	-17.519390
3	-10.607255	12.129839
2	-11.739640	-16.313589
2	-10.542170	-17.015416
6	-6.311395	8.367960
3	-11.596015	12.998249
5	17.626784	-19.832745
3	-13.284178	17.819028
6	-10.633741	9.314046
1	-2.438601	1.034432
2	-7.958617	-11.585525
0	-4.301903	3.097453
2	-7.381133	-6.796428
2	-6.438471	-13.183735
2	-3.703740	-7.254327
0	-7.182391	0.428352
2	-5.710392	-11.450106
2	-10.481899	-7.744422
5	23.082544	-20.026920
1	-5.594263	0.578500
1	-7.937198	2.142020
4	22.137215	11.537106
5	18.412001	-22.610065
5	21.773917	-26.369572
2	-10.263648	-13.967120
0	-5.168656	6.578298
4	16.632540	7.792107
2	-4.579206	-7.971671
2	-12.865885	-3.220375
4	18.907577	12.495912
6	1.539684	15.539702
3	-10.175509	14.018579
6	-6.268683	12.905006
0	-4.674081	4.462968
1	-1.465894	6.214428
2	-2.429330	-10.491589
6	-7.813720	9.171745
3	-12.940203	13.807415
0	-4.497553	4.831445
5	19.351593	-23.779278
3	-18.326607	14.923682
2	-4.315984	-2.619697
6	-7.396598	9.515058
4	16.795895	11.954912
1	0.270069	5.807976
2	-10.489478	-9.583324
1	-1.647708	3.958850
5	22.513829	-23.773465
6	0.593302	12.687526
6	-2.094807	12.418339
3	-12.751585	13.982068
6	-9.372526	9.201711
4	16.092751	11.595032
1	-3.780719	1.417205
3	-14.706628	14.676469
6	-3.535528	13.879053
5	14.747807	-17.148949
5	18.550910	-16.011193
6	-5.712759	13.635382
5	19.357706	-19.871903
2	-4.705030	-6.447743
1	2.766644	-4.271139
4	11.154633	3.703382
3	-14.456898	14.648295
1	-4.763651	6.051821
4	18.634923	13.435213
2	-8.070995	-2.297472
3	-12.519551	12.376390
3	-10.383793	10.953262
2	0.566097	-6.243367
5	17.902867	-23.727502
5	15.474572	-19.181800
4	19.566301	11.484399
1	4.991728	2.929469
0	-6.270638	2.320966
6	-12.442793	8.054752
4	14.439323	10.379096
4	16.886742	10.720641
0	-3.541416	-3.390813
3	-9.745912	6.285140
0	-2.612493	0.361831
6	-6.009792	16.028892
1	-6.081484	2.152160
0	0.850662	4.801742
6	-2.844179	9.187149
1	-0.238532	3.965278
2	-5.535955	-14.116771
2	-5.790728	-10.938799
3	-17.476336	13.475307
1	-4.932779	3.243022
0	-2.972661	4.780412
2	-7.003651	-10.137693
2	-3.211536	-6.603494
4	13.649635	6.088556
1	-2.083662	-7.047622
2	-5.541152	-7.311079
5	25.849498	-19.625032
2	-5.764919	-9.453062
5	18.158517	-20.335146
5	13.549071	-17.774432
6	-3.836825	8.620887
3	-14.364381	11.673979
4	20.948879	12.007750
6	-1.740650	11.224570
2	-5.612764	-14.660868
4	14.995229	15.066241
6	-5.945090	12.150539
1	-5.657312	-0.942101
3	-14.004729	16.243885
0	-7.738034	1.284307
3	-16.879617	5.880679
4	15.133977	11.870864
5	22.466816	-14.021476
1	-0.177314	-2.772889
0	-1.360314	-0.196222
3	-12.565682	13.064744
0	-2.314293	10.102987
4	20.406308	8.069271
5	24.397210	-17.890986
0	0.156419	5.519220
1	-3.838371	0.866027
0	-4.113298	0.744067
2	-4.843477	-8.555962
0	-0.598287	3.255529
6	-9.889815	11.364930
1	-4.380169	1.185225
0	-5.412864	-0.057947
2	-4.701767	-8.702294
6	-5.458974	11.847931
5	17.045001	-24.947659
1	0.555192	3.847442
2	-7.632077	-4.260454
4	13.651297	10.535027
3	-18.851975	14.690778
3	-13.709604	7.615487
5	18.460827	-16.747428
3	-14.273903	10.916012
6	-9.356902	7.902280
2	-8.361930	-11.414390
1	0.548758	-0.028542
3	-14.435179	11.449480
4	16.563718	11.571263
1	-0.609495	5.799735
2	-6.583550	-9.480163
3	-14.307682	11.653589
4	18.496132	14.170035
0	-6.391759	5.047060
1	0.771357	0.456921
4	19.245952	13.126689
6	-5.046160	10.583369
0	-2.912742	-0.641180
4	13.988285	15.321808
2	-13.381835	-8.960383
4	22.725405	11.239119
3	-12.540511	11.239885
3	-13.576594	15.587259
6	-5.474404	10.446649
3	-12.727316	14.583741
3	-15.340935	15.179916
6	-10.289197	9.685526
2	-11.049448	-7.627249
3	-9.624799	4.001318
4	13.761294	11.230953
3	-8.512112	13.140545
0	0.282622	6.577213
2	-4.507384	-7.614927
5	19.488985	-21.012725
4	17.414718	6.729082
6	-6.993089	8.260199
0	-0.769946	4.458024
4	19.956198	5.165206
0	-1.638599	6.921885
5	18.589092	-18.948568
4	15.053931	9.798529
1	-3.295202	3.357106
4	17.483525	5.439227
5	22.905971	-22.095669
1	-1.877004	6.202028
2	-3.380094	-9.419706
6	-7.368295	9.278472
5	17.359772	-18.280377
4	14.633989	6.854670
1	-1.306818	-1.924519
4	16.818714	7.474758
3	-13.586100	13.967247
1	5.723865	1.287029
2	-10.547224	-8.350750
0	-1.277792	1.330914
0	-7.924140	6.734639
0	-9.757491	8.136497
2	-2.407800	-11.764403
2	-12.266452	-8.533410
6	-5.191879	16.695151
3	-16.991619	11.868085
3	-11.871312	11.362612
6	-1.791299	9.021069
4	19.880843	3.026019
6	-5.322029	5.305161
0	0.355651	1.701872
0	-4.035490	3.046387
6	-6.794592	9.930931
4	15.631007	8.324945
0	-1.988412	3.199392
2	-8.388270	-4.948379
1	-3.634338	0.395050
4	12.160139	10.141055
0	-6.842100	9.497713
0	-8.933102	-0.017680
2	-11.913059	-10.513506
4	21.712933	16.259344
3	-14.839590	14.654663
4	21.466855	12.667552
6	-14.751240	12.714245
5	14.722206	-22.947518
6	-4.385004	8.914978
4	18.097507	12.411667
4	19.691291	1.539513
0	-6.753918	1.225678
2	-0.902487	-2.890050
5	15.854860	-17.309810
1	-1.212814	1.158680
1	-2.066843	3.789063
0	-7.397097	-2.190551
0	-6.001094	4.382415
6	-12.991899	7.846643
1	-1.266088	1.245655
4	14.724693	7.341397
1	-1.138647	3.544357
2	-11.173977	-14.439704
1	-2.987010	3.697663
1	-4.032638	0.561418
0	-7.668455	2.720339
4	22.205810	8.833916
1	4.372098	-0.117670
3	-13.654468	7.112624
